,user_loc,fr_loc,scaled_sci,user_city_id,fr_city_id
2307,SIVAS,ADANA,8168,73,1
2308,YOZGAT,ADANA,8015,81,1
2309,ZONGULDAK,ADANA,4532,82,1
2310,KARABUK,ADANA,4959,43,1
2311,BARTIN,ADANA,4864,13,1
2312,KASTAMONU,ADANA,5329,46,1
2313,CANKIRI,ADANA,5901,23,1
2314,SINOP,ADANA,4263,71,1
2315,SAMSUN,ADANA,4677,68,1
2316,TOKAT,ADANA,5751,75,1
2317,CORUM,ADANA,5348,24,1
2318,AMASYA,ADANA,5702,6,1
2319,TRABZON,ADANA,4616,76,1
2320,ORDU,ADANA,4189,64,1
2321,GIRESUN,ADANA,4427,34,1
2322,RIZE,ADANA,4607,66,1
2323,ARTVIN,ADANA,6242,10,1
2324,GUMUSHANE,ADANA,8596,35,1
2325,ERZURUM,ADANA,6402,31,1
2326,ERZINCAN,ADANA,7734,30,1
2327,BAYBURT,ADANA,8205,15,1
2328,AGRI,ADANA,9602,4,1
2329,KARS,ADANA,7922,45,1
2330,IGDIR,ADANA,12585,38,1
2331,ARDAHAN,ADANA,7392,9,1
2332,MALATYA,ADANA,11793,56,1
2333,ELAZIG,ADANA,12742,29,1
2334,BINGOL,ADANA,15486,17,1
2335,TUNCELI,ADANA,15320,77,1
2336,VAN,ADANA,9328,79,1
2337,MUS,ADANA,14328,61,1
2338,BITLIS,ADANA,11492,18,1
2339,HAKKARI,ADANA,9615,36,1
2340,GAZIANTEP,ADANA,15706,33,1
2341,ADIYAMAN,ADANA,17494,2,1
2342,KILIS,ADANA,31477,48,1
2343,SANLIURFA,ADANA,22627,69,1
2344,DIYARBAKIR,ADANA,11311,26,1
2345,MARDIN,ADANA,16262,58,1
2346,BATMAN,ADANA,8565,14,1
2347,SIRNAK,ADANA,14720,72,1
2348,SIIRT,ADANA,13458,70,1
2349,ISTANBUL,MERSIN,7189,40,59
2350,TEKIRDAG,MERSIN,5651,74,59
2351,EDIRNE,MERSIN,5623,28,59
2352,KIRKLARELI,MERSIN,5194,50,59
2353,BALIKESIR,MERSIN,5958,12,59
2354,CANAKKALE,MERSIN,6601,22,59
2355,IZMIR,MERSIN,7638,41,59
2356,AYDIN,MERSIN,6976,11,59
2357,DENIZLI,MERSIN,6058,25,59
2358,MUGLA,MERSIN,9368,60,59
2359,MANISA,MERSIN,6227,57,59
2360,AFYONKARAHISAR,MERSIN,6659,3,59
2361,KUTAHYA,MERSIN,5829,55,59
2362,USAK,MERSIN,5758,78,59
2363,BURSA,MERSIN,6299,21,59
2364,ESKISEHIR,MERSIN,6529,32,59
2365,BILECIK,MERSIN,6665,16,59
2366,KOCAELI,MERSIN,6358,53,59
2367,SAKARYA,MERSIN,5316,67,59
2368,DUZCE,MERSIN,4973,27,59
2369,BOLU,MERSIN,6046,19,59
2370,YALOVA,MERSIN,6899,80,59
2371,ANKARA,MERSIN,9073,7,59
2372,KONYA,MERSIN,12005,54,59
2373,KARAMAN,MERSIN,61182,44,59
2374,ANTALYA,MERSIN,14766,8,59
2375,ISPARTA,MERSIN,8753,39,59
2376,BURDUR,MERSIN,8807,20,59
2377,ADANA,MERSIN,30266,1,59
2378,MERSIN,MERSIN,567169,59,59
2379,HATAY,MERSIN,18422,37,59
2380,KAHRAMANMARAS,MERSIN,14235,42,59
2381,OSMANIYE,MERSIN,24142,65,59
2382,KIRIKKALE,MERSIN,7435,49,59
2383,AKSARAY,MERSIN,11843,5,59
2384,NIGDE,MERSIN,26425,63,59
2385,NEVSEHIR,MERSIN,15042,62,59
2386,KIRSEHIR,MERSIN,8395,51,59
2387,KAYSERI,MERSIN,10378,47,59
2388,SIVAS,MERSIN,9547,73,59
2389,YOZGAT,MERSIN,8848,81,59
2390,ZONGULDAK,MERSIN,4849,82,59
2391,KARABUK,MERSIN,5529,43,59
2392,BARTIN,MERSIN,5381,13,59
2393,KASTAMONU,MERSIN,5990,46,59
2394,CANKIRI,MERSIN,6836,23,59
2395,SINOP,MERSIN,5013,71,59
2396,SAMSUN,MERSIN,5322,68,59
2397,TOKAT,MERSIN,6164,75,59
2398,CORUM,MERSIN,6031,24,59
2399,AMASYA,MERSIN,6103,6,59
2400,TRABZON,MERSIN,6210,76,59
2401,ORDU,MERSIN,5004,64,59
2402,GIRESUN,MERSIN,4974,34,59
2403,RIZE,MERSIN,5351,66,59
2404,ARTVIN,MERSIN,7317,10,59
2405,GUMUSHANE,MERSIN,8834,35,59
2406,ERZURUM,MERSIN,6692,31,59
2407,ERZINCAN,MERSIN,7814,30,59
2408,BAYBURT,MERSIN,7408,15,59
2409,AGRI,MERSIN,10345,4,59
2410,KARS,MERSIN,7742,45,59
2411,IGDIR,MERSIN,9172,38,59
2412,ARDAHAN,MERSIN,7707,9,59
2413,MALATYA,MERSIN,13775,56,59
2414,ELAZIG,MERSIN,11471,29,59
2415,BINGOL,MERSIN,12508,17,59
2416,TUNCELI,MERSIN,22511,77,59
2417,VAN,MERSIN,12660,79,59
2418,MUS,MERSIN,17207,61,59
2419,BITLIS,MERSIN,21207,18,59
2420,HAKKARI,MERSIN,15914,36,59
2421,GAZIANTEP,MERSIN,14724,33,59
2422,ADIYAMAN,MERSIN,22233,2,59
2423,KILIS,MERSIN,19259,48,59
2424,SANLIURFA,MERSIN,20990,69,59
2425,DIYARBAKIR,MERSIN,12431,26,59
2426,MARDIN,MERSIN,19494,58,59
2427,BATMAN,MERSIN,9253,14,59
2428,SIRNAK,MERSIN,34925,72,59
2429,SIIRT,MERSIN,16517,70,59
2430,ISTANBUL,HATAY,7098,40,37
2431,TEKIRDAG,HATAY,4952,74,37
2432,EDIRNE,HATAY,5356,28,37
2433,KIRKLARELI,HATAY,4240,50,37
2434,BALIKESIR,HATAY,4611,12,37
2435,CANAKKALE,HATAY,5374,22,37
2436,IZMIR,HATAY,5921,41,37
2437,AYDIN,HATAY,5590,11,37
2438,DENIZLI,HATAY,5093,25,37
2439,MUGLA,HATAY,9453,60,37
2440,MANISA,HATAY,4989,57,37
2441,AFYONKARAHISAR,HATAY,5555,3,37
2442,KUTAHYA,HATAY,4571,55,37
2443,USAK,HATAY,5073,78,37
2444,BURSA,HATAY,5475,21,37
2445,ESKISEHIR,HATAY,5197,32,37
2446,BILECIK,HATAY,5688,16,37
2447,KOCAELI,HATAY,5805,53,37
2448,SAKARYA,HATAY,5083,67,37
2449,DUZCE,HATAY,4214,27,37
2450,BOLU,HATAY,5852,19,37
2451,YALOVA,HATAY,5441,80,37
2452,ANKARA,HATAY,6327,7,37
2453,KONYA,HATAY,6930,54,37
2454,KARAMAN,HATAY,6624,44,37
2455,ANTALYA,HATAY,12983,8,37
2456,ISPARTA,HATAY,6360,39,37
2457,BURDUR,HATAY,6773,20,37
2458,ADANA,HATAY,21436,1,37
2459,MERSIN,HATAY,18422,59,37
2460,HATAY,HATAY,695516,37,37
2461,KAHRAMANMARAS,HATAY,17702,42,37
2462,OSMANIYE,HATAY,50065,65,37
2463,KIRIKKALE,HATAY,6307,49,37
2464,AKSARAY,HATAY,7534,5,37
2465,NIGDE,HATAY,10701,63,37
2466,NEVSEHIR,HATAY,8769,62,37
2467,KIRSEHIR,HATAY,6561,51,37
2468,KAYSERI,HATAY,7512,47,37
2469,SIVAS,HATAY,6272,73,37
2470,YOZGAT,HATAY,5683,81,37
2471,ZONGULDAK,HATAY,4493,82,37
2472,KARABUK,HATAY,7644,43,37
2473,BARTIN,HATAY,5294,13,37
2474,KASTAMONU,HATAY,4825,46,37
2475,CANKIRI,HATAY,4867,23,37
2476,SINOP,HATAY,3822,71,37
2477,SAMSUN,HATAY,4346,68,37
2478,TOKAT,HATAY,5242,75,37
2479,CORUM,HATAY,4552,24,37
2480,AMASYA,HATAY,5354,6,37
2481,TRABZON,HATAY,4955,76,37
2482,ORDU,HATAY,3711,64,37
2483,GIRESUN,HATAY,4115,34,37
2484,RIZE,HATAY,4405,66,37
2485,ARTVIN,HATAY,5698,10,37
2486,GUMUSHANE,HATAY,6946,35,37
2487,ERZURUM,HATAY,5397,31,37
2488,ERZINCAN,HATAY,5727,30,37
2489,BAYBURT,HATAY,7077,15,37
2490,AGRI,HATAY,7028,4,37
2491,KARS,HATAY,6577,45,37
2492,IGDIR,HATAY,7805,38,37
2493,ARDAHAN,HATAY,6226,9,37
2494,MALATYA,HATAY,8416,56,37
2495,ELAZIG,HATAY,7358,29,37
2496,BINGOL,HATAY,7422,17,37
2497,TUNCELI,HATAY,13709,77,37
2498,VAN,HATAY,5519,79,37
2499,MUS,HATAY,6287,61,37
2500,BITLIS,HATAY,6238,18,37
2501,HAKKARI,HATAY,8805,36,37
2502,GAZIANTEP,HATAY,17675,33,37
2503,ADIYAMAN,HATAY,9616,2,37
2504,KILIS,HATAY,41831,48,37
2505,SANLIURFA,HATAY,14614,69,37
2506,DIYARBAKIR,HATAY,6395,26,37
2507,MARDIN,HATAY,9005,58,37
2508,BATMAN,HATAY,5454,14,37
2509,SIRNAK,HATAY,8362,72,37
2510,SIIRT,HATAY,7862,70,37
2511,ISTANBUL,KAHRAMANMARAS,6812,40,42
2512,TEKIRDAG,KAHRAMANMARAS,5921,74,42
2513,EDIRNE,KAHRAMANMARAS,5530,28,42
2514,KIRKLARELI,KAHRAMANMARAS,5221,50,42
2515,BALIKESIR,KAHRAMANMARAS,5626,12,42
2516,CANAKKALE,KAHRAMANMARAS,7148,22,42
2517,IZMIR,KAHRAMANMARAS,6144,41,42
2518,AYDIN,KAHRAMANMARAS,6260,11,42
2519,DENIZLI,KAHRAMANMARAS,5920,25,42
2520,MUGLA,KAHRAMANMARAS,8010,60,42
2521,MANISA,KAHRAMANMARAS,5482,57,42
2522,AFYONKARAHISAR,KAHRAMANMARAS,7307,3,42
2523,KUTAHYA,KAHRAMANMARAS,6551,55,42
2524,USAK,KAHRAMANMARAS,6008,78,42
2525,BURSA,KAHRAMANMARAS,6201,21,42
2526,ESKISEHIR,KAHRAMANMARAS,5375,32,42
2527,BILECIK,KAHRAMANMARAS,6557,16,42
2528,KOCAELI,KAHRAMANMARAS,6223,53,42
2529,SAKARYA,KAHRAMANMARAS,5547,67,42
2530,DUZCE,KAHRAMANMARAS,5288,27,42
2531,BOLU,KAHRAMANMARAS,6258,19,42
2532,YALOVA,KAHRAMANMARAS,6153,80,42
2533,ANKARA,KAHRAMANMARAS,7934,7,42
2534,KONYA,KAHRAMANMARAS,8355,54,42
2535,KARAMAN,KAHRAMANMARAS,7983,44,42
2536,ANTALYA,KAHRAMANMARAS,11043,8,42
2537,ISPARTA,KAHRAMANMARAS,7324,39,42
2538,BURDUR,KAHRAMANMARAS,7376,20,42
2539,ADANA,KAHRAMANMARAS,17539,1,42
2540,MERSIN,KAHRAMANMARAS,14235,59,42
2541,HATAY,KAHRAMANMARAS,17702,37,42
2542,KAHRAMANMARAS,KAHRAMANMARAS,1094379,42,42
2543,OSMANIYE,KAHRAMANMARAS,65508,65,42
2544,KIRIKKALE,KAHRAMANMARAS,7983,49,42
2545,AKSARAY,KAHRAMANMARAS,8521,5,42
2546,NIGDE,KAHRAMANMARAS,11252,63,42
2547,NEVSEHIR,KAHRAMANMARAS,11202,62,42
2548,KIRSEHIR,KAHRAMANMARAS,9989,51,42
2549,KAYSERI,KAHRAMANMARAS,16506,47,42
2550,SIVAS,KAHRAMANMARAS,12034,73,42
2551,YOZGAT,KAHRAMANMARAS,9301,81,42
2552,ZONGULDAK,KAHRAMANMARAS,4831,82,42
2553,KARABUK,KAHRAMANMARAS,5955,43,42
2554,BARTIN,KAHRAMANMARAS,5662,13,42
2555,KASTAMONU,KAHRAMANMARAS,6603,46,42
2556,CANKIRI,KAHRAMANMARAS,7533,23,42
2557,SINOP,KAHRAMANMARAS,5226,71,42
2558,SAMSUN,KAHRAMANMARAS,5511,68,42
2559,TOKAT,KAHRAMANMARAS,7516,75,42
2560,CORUM,KAHRAMANMARAS,5833,24,42
2561,AMASYA,KAHRAMANMARAS,6711,6,42
2562,TRABZON,KAHRAMANMARAS,5540,76,42
2563,ORDU,KAHRAMANMARAS,5166,64,42
2564,GIRESUN,KAHRAMANMARAS,5045,34,42
2565,RIZE,KAHRAMANMARAS,5375,66,42
2566,ARTVIN,KAHRAMANMARAS,6213,10,42
2567,GUMUSHANE,KAHRAMANMARAS,9559,35,42
2568,ERZURUM,KAHRAMANMARAS,7941,31,42
2569,ERZINCAN,KAHRAMANMARAS,9565,30,42
2570,BAYBURT,KAHRAMANMARAS,10856,15,42
2571,AGRI,KAHRAMANMARAS,9464,4,42
2572,KARS,KAHRAMANMARAS,9209,45,42
2573,IGDIR,KAHRAMANMARAS,9538,38,42
2574,ARDAHAN,KAHRAMANMARAS,9075,9,42
2575,MALATYA,KAHRAMANMARAS,18900,56,42
2576,ELAZIG,KAHRAMANMARAS,11184,29,42
2577,BINGOL,KAHRAMANMARAS,9779,17,42
2578,TUNCELI,KAHRAMANMARAS,15544,77,42
2579,VAN,KAHRAMANMARAS,6961,79,42
2580,MUS,KAHRAMANMARAS,9439,61,42
2581,BITLIS,KAHRAMANMARAS,9386,18,42
2582,HAKKARI,KAHRAMANMARAS,9942,36,42
2583,GAZIANTEP,KAHRAMANMARAS,30080,33,42
2584,ADIYAMAN,KAHRAMANMARAS,25427,2,42
2585,KILIS,KAHRAMANMARAS,38754,48,42
2586,SANLIURFA,KAHRAMANMARAS,13032,69,42
2587,DIYARBAKIR,KAHRAMANMARAS,7020,26,42
2588,MARDIN,KAHRAMANMARAS,7313,58,42
2589,BATMAN,KAHRAMANMARAS,5945,14,42
2590,SIRNAK,KAHRAMANMARAS,8801,72,42
2591,SIIRT,KAHRAMANMARAS,8756,70,42
2592,ISTANBUL,OSMANIYE,6822,40,65
2593,TEKIRDAG,OSMANIYE,7227,74,65
2594,EDIRNE,OSMANIYE,7637,28,65
2595,KIRKLARELI,OSMANIYE,7197,50,65
2596,BALIKESIR,OSMANIYE,6578,12,65
2597,CANAKKALE,OSMANIYE,8649,22,65
2598,IZMIR,OSMANIYE,7081,41,65
2599,AYDIN,OSMANIYE,7262,11,65
2600,DENIZLI,OSMANIYE,7387,25,65
2601,MUGLA,OSMANIYE,10311,60,65
2602,MANISA,OSMANIYE,6895,57,65
2603,AFYONKARAHISAR,OSMANIYE,8359,3,65
2604,KUTAHYA,OSMANIYE,7734,55,65
2605,USAK,OSMANIYE,6753,78,65
2606,BURSA,OSMANIYE,6428,21,65
2607,ESKISEHIR,OSMANIYE,6939,32,65
2608,BILECIK,OSMANIYE,10309,16,65
2609,KOCAELI,OSMANIYE,8287,53,65
2610,SAKARYA,OSMANIYE,7044,67,65
2611,DUZCE,OSMANIYE,6601,27,65
2612,BOLU,OSMANIYE,7770,19,65
2613,YALOVA,OSMANIYE,8563,80,65
2614,ANKARA,OSMANIYE,9089,7,65
2615,KONYA,OSMANIYE,10335,54,65
2616,KARAMAN,OSMANIYE,10892,44,65
2617,ANTALYA,OSMANIYE,15163,8,65
2618,ISPARTA,OSMANIYE,10294,39,65
2619,BURDUR,OSMANIYE,10839,20,65
2620,ADANA,OSMANIYE,75551,1,65
2621,MERSIN,OSMANIYE,24142,59,65
2622,HATAY,OSMANIYE,50065,37,65
2623,KAHRAMANMARAS,OSMANIYE,65508,42,65
2624,OSMANIYE,OSMANIYE,2720172,65,65
2625,KIRIKKALE,OSMANIYE,10135,49,65
2626,AKSARAY,OSMANIYE,12360,5,65
2627,NIGDE,OSMANIYE,19556,63,65
2628,NEVSEHIR,OSMANIYE,14415,62,65
2629,KIRSEHIR,OSMANIYE,11897,51,65
2630,KAYSERI,OSMANIYE,11577,47,65
2631,SIVAS,OSMANIYE,11442,73,65
2632,YOZGAT,OSMANIYE,10784,81,65
2633,ZONGULDAK,OSMANIYE,6624,82,65
2634,KARABUK,OSMANIYE,8612,43,65
2635,BARTIN,OSMANIYE,7136,13,65
2636,KASTAMONU,OSMANIYE,8455,46,65
2637,CANKIRI,OSMANIYE,8642,23,65
2638,SINOP,OSMANIYE,7457,71,65
2639,SAMSUN,OSMANIYE,5938,68,65
2640,TOKAT,OSMANIYE,8245,75,65
2641,CORUM,OSMANIYE,6561,24,65
2642,AMASYA,OSMANIYE,7464,6,65
2643,TRABZON,OSMANIYE,6070,76,65
2644,ORDU,OSMANIYE,6204,64,65
2645,GIRESUN,OSMANIYE,6008,34,65
2646,RIZE,OSMANIYE,6513,66,65
2647,ARTVIN,OSMANIYE,13724,10,65
2648,GUMUSHANE,OSMANIYE,14518,35,65
2649,ERZURUM,OSMANIYE,9135,31,65
2650,ERZINCAN,OSMANIYE,12015,30,65
2651,BAYBURT,OSMANIYE,13373,15,65
2652,AGRI,OSMANIYE,12082,4,65
2653,KARS,OSMANIYE,11386,45,65
2654,IGDIR,OSMANIYE,11172,38,65
2655,ARDAHAN,OSMANIYE,11286,9,65
2656,MALATYA,OSMANIYE,20550,56,65
2657,ELAZIG,OSMANIYE,12597,29,65
2658,BINGOL,OSMANIYE,23481,17,65
2659,TUNCELI,OSMANIYE,21886,77,65
2660,VAN,OSMANIYE,9043,79,65
2661,MUS,OSMANIYE,11804,61,65
2662,BITLIS,OSMANIYE,13218,18,65
2663,HAKKARI,OSMANIYE,15494,36,65
2664,GAZIANTEP,OSMANIYE,25658,33,65
2665,ADIYAMAN,OSMANIYE,18522,2,65
2666,KILIS,OSMANIYE,31112,48,65
2667,SANLIURFA,OSMANIYE,25498,69,65
2668,DIYARBAKIR,OSMANIYE,8908,26,65
2669,MARDIN,OSMANIYE,11218,58,65
2670,BATMAN,OSMANIYE,7313,14,65
2671,SIRNAK,OSMANIYE,15064,72,65
2672,SIIRT,OSMANIYE,13495,70,65
2673,ISTANBUL,KIRIKKALE,7102,40,49
2674,TEKIRDAG,KIRIKKALE,11291,74,49
2675,EDIRNE,KIRIKKALE,7449,28,49
2676,KIRKLARELI,KIRIKKALE,7800,50,49
2677,BALIKESIR,KIRIKKALE,9211,12,49
2678,CANAKKALE,KIRIKKALE,8206,22,49
2679,IZMIR,KIRIKKALE,8507,41,49
2680,AYDIN,KIRIKKALE,9847,11,49
2681,DENIZLI,KIRIKKALE,7353,25,49
2682,MUGLA,KIRIKKALE,10123,60,49
2683,MANISA,KIRIKKALE,7240,57,49
2684,AFYONKARAHISAR,KIRIKKALE,11229,3,49
2685,KUTAHYA,KIRIKKALE,9315,55,49
2686,USAK,KIRIKKALE,7045,78,49
2687,BURSA,KIRIKKALE,8772,21,49
2688,ESKISEHIR,KIRIKKALE,12348,32,49
2689,BILECIK,KIRIKKALE,9752,16,49
2690,KOCAELI,KIRIKKALE,12422,53,49
2691,SAKARYA,KIRIKKALE,8484,67,49
2692,DUZCE,KIRIKKALE,8437,27,49
2693,BOLU,KIRIKKALE,12757,19,49
2694,YALOVA,KIRIKKALE,8885,80,49
2695,ANKARA,KIRIKKALE,62421,7,49
2696,KONYA,KIRIKKALE,11121,54,49
2697,KARAMAN,KIRIKKALE,8214,44,49
2698,ANTALYA,KIRIKKALE,13172,8,49
2699,ISPARTA,KIRIKKALE,9318,39,49
2700,BURDUR,KIRIKKALE,8679,20,49
2701,ADANA,KIRIKKALE,6658,1,49
2702,MERSIN,KIRIKKALE,7435,59,49
2703,HATAY,KIRIKKALE,6307,37,49
2704,KAHRAMANMARAS,KIRIKKALE,7983,42,49
2705,OSMANIYE,KIRIKKALE,10135,65,49
2706,KIRIKKALE,KIRIKKALE,4740269,49,49
2707,AKSARAY,KIRIKKALE,18171,5,49
2708,NIGDE,KIRIKKALE,16710,63,49
2709,NEVSEHIR,KIRIKKALE,20963,62,49
2710,KIRSEHIR,KIRIKKALE,121849,51,49
2711,KAYSERI,KIRIKKALE,14013,47,49
2712,SIVAS,KIRIKKALE,15152,73,49
2713,YOZGAT,KIRIKKALE,56324,81,49
2714,ZONGULDAK,KIRIKKALE,9193,82,49
2715,KARABUK,KIRIKKALE,10144,43,49
2716,BARTIN,KIRIKKALE,12495,13,49
2717,KASTAMONU,KIRIKKALE,15932,46,49
2718,CANKIRI,KIRIKKALE,63409,23,49
2719,SINOP,KIRIKKALE,8597,71,49
2720,SAMSUN,KIRIKKALE,11780,68,49
2721,TOKAT,KIRIKKALE,13999,75,49
2722,CORUM,KIRIKKALE,32143,24,49
2723,AMASYA,KIRIKKALE,15280,6,49
2724,TRABZON,KIRIKKALE,8846,76,49
2725,ORDU,KIRIKKALE,8803,64,49
2726,GIRESUN,KIRIKKALE,7363,34,49
2727,RIZE,KIRIKKALE,6860,66,49
2728,ARTVIN,KIRIKKALE,9737,10,49
2729,GUMUSHANE,KIRIKKALE,13868,35,49
2730,ERZURUM,KIRIKKALE,9243,31,49
2731,ERZINCAN,KIRIKKALE,12398,30,49
2732,BAYBURT,KIRIKKALE,16042,15,49
2733,AGRI,KIRIKKALE,12959,4,49
2734,KARS,KIRIKKALE,16670,45,49
2735,IGDIR,KIRIKKALE,11837,38,49
2736,ARDAHAN,KIRIKKALE,10955,9,49
2737,MALATYA,KIRIKKALE,7977,56,49
2738,ELAZIG,KIRIKKALE,9084,29,49
2739,BINGOL,KIRIKKALE,8736,17,49
2740,TUNCELI,KIRIKKALE,18293,77,49
2741,VAN,KIRIKKALE,8389,79,49
2742,MUS,KIRIKKALE,8105,61,49
2743,BITLIS,KIRIKKALE,9942,18,49
2744,HAKKARI,KIRIKKALE,13755,36,49
2745,GAZIANTEP,KIRIKKALE,5124,33,49
2746,ADIYAMAN,KIRIKKALE,7927,2,49
2747,KILIS,KIRIKKALE,5096,48,49
2748,SANLIURFA,KIRIKKALE,7874,69,49
2749,DIYARBAKIR,KIRIKKALE,6826,26,49
2750,MARDIN,KIRIKKALE,7783,58,49
2751,BATMAN,KIRIKKALE,7474,14,49
2752,SIRNAK,KIRIKKALE,8229,72,49
2753,SIIRT,KIRIKKALE,9197,70,49
2754,ISTANBUL,AKSARAY,7699,40,5
2755,TEKIRDAG,AKSARAY,9923,74,5
2756,EDIRNE,AKSARAY,6963,28,5
2757,KIRKLARELI,AKSARAY,8245,50,5
2758,BALIKESIR,AKSARAY,6852,12,5
2759,CANAKKALE,AKSARAY,6652,22,5
2760,IZMIR,AKSARAY,8006,41,5
2761,AYDIN,AKSARAY,8116,11,5
2762,DENIZLI,AKSARAY,7910,25,5
2763,MUGLA,AKSARAY,8940,60,5
2764,MANISA,AKSARAY,7249,57,5
2765,AFYONKARAHISAR,AKSARAY,12369,3,5
2766,KUTAHYA,AKSARAY,8596,55,5
2767,USAK,AKSARAY,8533,78,5
2768,BURSA,AKSARAY,7457,21,5
2769,ESKISEHIR,AKSARAY,8750,32,5
2770,BILECIK,AKSARAY,7893,16,5
2771,KOCAELI,AKSARAY,8372,53,5
2772,SAKARYA,AKSARAY,6979,67,5
2773,DUZCE,AKSARAY,6746,27,5
2774,BOLU,AKSARAY,8932,19,5
2775,YALOVA,AKSARAY,7068,80,5
2776,ANKARA,AKSARAY,18148,7,5
2777,KONYA,AKSARAY,68850,54,5
2778,KARAMAN,AKSARAY,21711,44,5
2779,ANTALYA,AKSARAY,12987,8,5
2780,ISPARTA,AKSARAY,10244,39,5
2781,BURDUR,AKSARAY,12324,20,5
2782,ADANA,AKSARAY,10381,1,5
2783,MERSIN,AKSARAY,11843,59,5
2784,HATAY,AKSARAY,7534,37,5
2785,KAHRAMANMARAS,AKSARAY,8521,42,5
2786,OSMANIYE,AKSARAY,12360,65,5
2787,KIRIKKALE,AKSARAY,18171,49,5
2788,AKSARAY,AKSARAY,4032924,5,5
2789,NIGDE,AKSARAY,101286,63,5
2790,NEVSEHIR,AKSARAY,89975,62,5
2791,KIRSEHIR,AKSARAY,75643,51,5
2792,KAYSERI,AKSARAY,17196,47,5
2793,SIVAS,AKSARAY,13966,73,5
2794,YOZGAT,AKSARAY,20276,81,5
2795,ZONGULDAK,AKSARAY,5266,82,5
2796,KARABUK,AKSARAY,6756,43,5
2797,BARTIN,AKSARAY,7002,13,5
2798,KASTAMONU,AKSARAY,10266,46,5
2799,CANKIRI,AKSARAY,12766,23,5
2800,SINOP,AKSARAY,5787,71,5
2801,SAMSUN,AKSARAY,6733,68,5
2802,TOKAT,AKSARAY,9057,75,5
2803,CORUM,AKSARAY,8402,24,5
2804,AMASYA,AKSARAY,8700,6,5
2805,TRABZON,AKSARAY,6323,76,5
2806,ORDU,AKSARAY,5614,64,5
2807,GIRESUN,AKSARAY,5816,34,5
2808,RIZE,AKSARAY,5725,66,5
2809,ARTVIN,AKSARAY,6215,10,5
2810,GUMUSHANE,AKSARAY,11371,35,5
2811,ERZURUM,AKSARAY,8560,31,5
2812,ERZINCAN,AKSARAY,9332,30,5
2813,BAYBURT,AKSARAY,11014,15,5
2814,AGRI,AKSARAY,11167,4,5
2815,KARS,AKSARAY,12854,45,5
2816,IGDIR,AKSARAY,9074,38,5
2817,ARDAHAN,AKSARAY,10094,9,5
2818,MALATYA,AKSARAY,7610,56,5
2819,ELAZIG,AKSARAY,8252,29,5
2820,BINGOL,AKSARAY,11242,17,5
2821,TUNCELI,AKSARAY,10872,77,5
2822,VAN,AKSARAY,7110,79,5
2823,MUS,AKSARAY,8270,61,5
2824,BITLIS,AKSARAY,8324,18,5
2825,HAKKARI,AKSARAY,9904,36,5
2826,GAZIANTEP,AKSARAY,6463,33,5
2827,ADIYAMAN,AKSARAY,8729,2,5
2828,KILIS,AKSARAY,7979,48,5
2829,SANLIURFA,AKSARAY,10763,69,5
2830,DIYARBAKIR,AKSARAY,6766,26,5
2831,MARDIN,AKSARAY,8215,58,5
2832,BATMAN,AKSARAY,7332,14,5
2833,SIRNAK,AKSARAY,8828,72,5
2834,SIIRT,AKSARAY,7708,70,5
2835,ISTANBUL,NIGDE,11723,40,63
2836,TEKIRDAG,NIGDE,12274,74,63
2837,EDIRNE,NIGDE,8024,28,63
2838,KIRKLARELI,NIGDE,11402,50,63
2839,BALIKESIR,NIGDE,8457,12,63
2840,CANAKKALE,NIGDE,8120,22,63
2841,IZMIR,NIGDE,10288,41,63
2842,AYDIN,NIGDE,9254,11,63
2843,DENIZLI,NIGDE,9114,25,63
2844,MUGLA,NIGDE,10538,60,63
2845,MANISA,NIGDE,8551,57,63
2846,AFYONKARAHISAR,NIGDE,12858,3,63
2847,KUTAHYA,NIGDE,8696,55,63
2848,USAK,NIGDE,8035,78,63
2849,BURSA,NIGDE,10894,21,63
2850,ESKISEHIR,NIGDE,10867,32,63
2851,BILECIK,NIGDE,11012,16,63
2852,KOCAELI,NIGDE,10628,53,63
2853,SAKARYA,NIGDE,9501,67,63
2854,DUZCE,NIGDE,6978,27,63
2855,BOLU,NIGDE,9361,19,63
2856,YALOVA,NIGDE,10050,80,63
2857,ANKARA,NIGDE,17629,7,63
2858,KONYA,NIGDE,27609,54,63
2859,KARAMAN,NIGDE,22989,44,63
2860,ANTALYA,NIGDE,14372,8,63
2861,ISPARTA,NIGDE,13043,39,63
2862,BURDUR,NIGDE,12195,20,63
2863,ADANA,NIGDE,32564,1,63
2864,MERSIN,NIGDE,26425,59,63
2865,HATAY,NIGDE,10701,37,63
2866,KAHRAMANMARAS,NIGDE,11252,42,63
2867,OSMANIYE,NIGDE,19556,65,63
2868,KIRIKKALE,NIGDE,16710,49,63
2869,AKSARAY,NIGDE,101286,5,63
2870,NIGDE,NIGDE,4683857,63,63
2871,NEVSEHIR,NIGDE,161802,62,63
2872,KIRSEHIR,NIGDE,23730,51,63
2873,KAYSERI,NIGDE,41924,47,63
2874,SIVAS,NIGDE,19589,73,63
2875,YOZGAT,NIGDE,21324,81,63
2876,ZONGULDAK,NIGDE,6307,82,63
2877,KARABUK,NIGDE,7535,43,63
2878,BARTIN,NIGDE,8164,13,63
2879,KASTAMONU,NIGDE,9470,46,63
2880,CANKIRI,NIGDE,12776,23,63
2881,SINOP,NIGDE,7247,71,63
